time,x-acceleration,y-acceleration,z-acceleration
12.220,-0.561,0.275,0.556
12.240,-0.497,0.253,0.426
12.260,-0.375,0.211,0.292
12.280,-0.209,0.153,0.119
12.300,-0.262,0.159,0.122
12.320,-0.189,0.127,0.099
12.340,-0.232,0.148,0.173
12.360,-0.305,0.160,0.218
12.380,-0.319,0.154,0.215
12.400,-0.455,0.214,0.280
12.420,-0.448,0.215,0.362
12.440,-0.442,0.210,0.384
12.460,-0.537,0.245,0.466
12.480,-0.631,0.293,0.545
12.500,-0.671,0.313,0.594
12.520,-0.709,0.312,0.635
12.540,-0.759,0.356,0.691
12.560,-0.747,0.369,0.723
12.580,-0.770,0.378,0.832
12.600,-0.772,0.376,0.847
12.620,-0.701,0.339,0.826
12.640,-0.683,0.340,0.927
12.660,-0.768,0.384,1.020
12.680,-0.737,0.366,1.008
12.700,-0.818,0.412,1.237
12.720,-0.976,0.475,1.428
12.740,-1.016,0.501,1.442
12.760,-0.967,0.496,1.421
12.780,-0.916,0.485,1.356
12.800,-0.833,0.441,1.260
12.820,-0.757,0.401,1.190
12.840,-0.691,0.367,1.130
12.860,-0.672,0.355,1.097
12.880,-0.694,0.363,1.101
12.900,-0.713,0.367,1.122
12.920,-0.729,0.371,1.143
12.940,-0.757,0.384,1.190
12.960,-0.779,0.394,1.209
12.980,-0.803,0.401,1.219
13.000,-0.816,0.404,1.216
13.020,-0.800,0.401,1.159
13.040,-0.811,0.410,1.143
13.060,-0.817,0.420,1.110
13.080,-0.809,0.422,1.089
13.100,-0.738,0.390,0.972
13.120,-0.696,0.364,0.878
13.140,-0.675,0.350,0.815
13.160,-0.660,0.341,0.742
13.180,-0.630,0.317,0.681
13.200,-0.606,0.298,0.629
13.220,-0.589,0.287,0.555
13.240,-0.544,0.252,0.451
13.260,-0.463,0.205,0.339
13.280,-0.372,0.161,0.285
13.300,-0.321,0.151,0.214
13.320,-0.289,0.155,0.153
13.340,-0.318,0.193,0.029
13.360,-0.097,0.087,-0.036
13.380,-0.227,0.147,0.093
13.400,-0.241,0.152,0.290
13.420,-0.115,0.144,0.205
13.440,-0.167,0.136,0.316
13.460,-0.342,0.193,0.442
13.480,-0.452,0.240,0.456
13.500,-0.490,0.248,0.489
13.520,-0.574,0.287,0.605
13.540,-0.588,0.307,0.628
13.560,-0.601,0.320,0.682
13.580,-0.612,0.329,0.735
13.600,-0.657,0.337,0.799
13.620,-0.723,0.355,0.836
13.640,-0.707,0.338,0.903
13.660,-0.747,0.354,0.953
13.680,-0.740,0.353,0.983
13.700,-0.814,0.367,1.106
13.720,-0.867,0.405,1.169
13.740,-0.792,0.385,1.128
13.760,-0.783,0.403,1.181
13.780,-0.869,0.478,1.328
13.800,-0.884,0.463,1.361
13.820,-0.871,0.450,1.334
13.840,-0.880,0.447,1.302
13.860,-0.845,0.434,1.242
13.880,-0.786,0.401,1.161
13.900,-0.716,0.369,1.092
13.920,-0.671,0.348,1.037
13.940,-0.644,0.333,0.999
13.960,-0.657,0.343,1.025
13.980,-0.677,0.364,1.068
14.000,-0.701,0.381,1.105
14.020,-0.741,0.402,1.164
14.040,-0.784,0.425,1.216
14.060,-0.801,0.440,1.235
14.080,-0.808,0.440,1.235
14.100,-0.821,0.439,1.222
14.120,-0.817,0.428,1.192
14.140,-0.810,0.413,1.151
14.160,-0.811,0.405,1.125
14.180,-0.793,0.380,1.087
14.200,-0.758,0.377,1.049
14.220,-0.722,0.368,1.000
14.240,-0.684,0.365,0.938
14.260,-0.654,0.361,0.883
14.280,-0.635,0.334,0.833
14.300,-0.603,0.298,0.787
14.320,-0.546,0.250,0.724
14.340,-0.495,0.209,0.673
14.360,-0.392,0.166,0.479
14.380,-0.339,0.161,0.348
14.400,-0.275,0.152,0.229
14.420,-0.221,0.146,0.105
14.440,-0.270,0.163,-0.055
14.460,-0.051,-0.015,-0.171
14.480,-0.075,0.124,0.179
14.500,-0.201,0.199,0.286
14.520,-0.138,0.100,0.231
14.540,-0.135,0.099,0.159
14.560,-0.270,0.176,0.291
14.580,-0.242,0.128,0.470
14.600,-0.424,0.179,0.538
14.620,-0.546,0.243,0.526
14.640,-0.552,0.233,0.657
14.660,-0.533,0.239,0.724
14.680,-0.609,0.284,0.804
14.700,-0.671,0.318,0.863
14.720,-0.708,0.349,0.905
14.740,-0.669,0.345,0.882
14.760,-0.661,0.341,1.003
14.780,-0.734,0.366,1.092
14.800,-0.698,0.372,1.036
14.820,-0.691,0.392,1.094
14.840,-0.794,0.417,1.239
14.860,-0.853,0.414,1.282
14.880,-0.817,0.422,1.281
14.900,-0.824,0.454,1.303
14.920,-0.896,0.452,1.349
14.940,-0.901,0.423,1.339
14.960,-0.853,0.383,1.263
14.980,-0.838,0.390,1.167
15.000,-0.748,0.366,1.073
15.020,-0.690,0.349,0.993
15.040,-0.654,0.333,0.948
15.060,-0.662,0.333,0.956
15.080,-0.711,0.351,1.028
15.100,-0.776,0.380,1.120
15.120,-0.789,0.385,1.165
15.140,-0.800,0.401,1.200
15.160,-0.822,0.413,1.231
15.180,-0.838,0.414,1.246
15.200,-0.827,0.429,1.249
15.220,-0.810,0.436,1.222
15.240,-0.789,0.422,1.171
15.260,-0.766,0.411,1.125
15.280,-0.751,0.404,1.083
15.300,-0.736,0.396,1.054
15.320,-0.714,0.388,1.022
15.340,-0.669,0.366,0.972
15.360,-0.609,0.342,0.909
15.380,-0.550,0.321,0.859
15.400,-0.505,0.298,0.803
15.420,-0.457,0.268,0.728
15.440,-0.445,0.240,0.643
15.460,-0.429,0.210,0.542
15.480,-0.409,0.189,0.443
15.500,-0.388,0.172,0.324
15.520,-0.338,0.148,0.205
15.540,-0.287,0.111,0.098
15.560,-0.243,0.132,-0.011
15.580,-0.082,0.021,-0.094
15.600,-0.245,0.132,0.142
15.620,-0.278,0.161,0.276
15.640,-0.282,0.111,0.143
15.660,-0.262,0.101,0.170
15.680,-0.356,0.148,0.390
15.700,-0.452,0.196,0.435
15.720,-0.438,0.183,0.436
15.740,-0.502,0.217,0.500
15.760,-0.544,0.242,0.569
15.780,-0.572,0.261,0.619
15.800,-0.607,0.296,0.646
15.820,-0.625,0.321,0.688
15.840,-0.671,0.339,0.760
15.860,-0.698,0.339,0.781
15.880,-0.698,0.331,0.812
15.900,-0.746,0.354,0.876
15.920,-0.829,0.383,0.970
15.940,-0.867,0.401,0.983
15.960,-0.854,0.400,1.002
15.980,-0.911,0.409,1.137
16.000,-0.989,0.427,1.234
16.020,-1.080,0.454,1.309
16.040,-1.169,0.469,1.384
16.060,-1.176,0.465,1.368
16.080,-1.099,0.446,1.310
16.100,-0.996,0.424,1.265
16.120,-0.884,0.398,1.195
16.140,-0.801,0.363,1.129
16.160,-0.756,0.344,1.086
16.180,-0.748,0.349,1.068
16.200,-0.764,0.354,1.090
16.220,-0.798,0.373,1.133
16.240,-0.817,0.390,1.174
16.260,-0.843,0.406,1.215
16.280,-0.886,0.422,1.261
16.300,-0.914,0.436,1.271
16.320,-0.904,0.433,1.251
16.340,-0.872,0.412,1.201
16.360,-0.869,0.405,1.137
16.380,-0.837,0.397,1.088
