time,x-acceleration,y-acceleration,z-acceleration
16.500,0.233,1.311,-0.055
16.520,0.212,1.260,-0.047
16.540,0.195,1.206,-0.040
16.560,0.172,1.111,-0.025
16.580,0.163,1.059,-0.018
16.600,0.248,1.222,-0.010
16.620,0.594,1.879,-0.014
16.640,0.095,0.887,-0.030
16.660,0.138,0.599,0.015
16.680,0.069,0.548,-0.042
16.700,0.170,0.704,-0.148
16.720,0.235,0.766,-0.309
16.740,0.205,0.567,-0.206
16.760,0.106,0.787,-0.113
16.780,0.215,0.850,0.072
16.800,0.270,0.821,-0.112
16.820,0.416,0.937,-0.303
16.840,0.290,1.104,-0.100
16.860,0.772,1.192,-0.036
16.880,0.224,0.482,-0.191
16.900,0.195,0.807,-0.064
16.920,0.823,1.150,-0.050
16.940,0.415,0.646,0.004
16.960,0.519,0.867,-0.010
16.980,0.562,0.842,-0.006
17.000,0.558,0.824,-0.014
17.020,0.552,0.841,-0.007
17.040,0.555,0.827,-0.013
17.060,0.559,0.831,-0.011
17.080,0.565,0.834,-0.007
17.100,0.561,0.823,-0.006
17.120,0.563,0.825,-0.012
17.140,0.558,0.824,-0.010
17.160,0.564,0.824,-0.007
17.180,0.568,0.826,-0.014
17.200,0.568,0.822,-0.015
17.220,0.571,0.824,-0.013
17.240,0.572,0.817,-0.015
17.260,0.572,0.818,-0.014
17.280,0.575,0.817,-0.013
17.300,0.578,0.813,-0.014
17.320,0.579,0.811,-0.014
17.340,0.580,0.810,-0.014
17.360,0.585,0.808,-0.015
17.380,0.587,0.807,-0.013
17.400,0.591,0.801,-0.014
17.420,0.595,0.799,-0.014
17.440,0.598,0.795,-0.013
17.460,0.594,0.790,-0.017
17.480,0.601,0.794,-0.010
17.500,0.599,0.786,-0.013
17.520,0.610,0.787,-0.021
17.540,0.611,0.783,-0.018
17.560,0.613,0.780,-0.015
17.580,0.617,0.778,-0.014
17.600,0.615,0.773,-0.016
17.620,0.619,0.773,-0.018
17.640,0.618,0.772,-0.015
17.660,0.621,0.770,-0.013
17.680,0.622,0.770,-0.016
17.700,0.621,0.770,-0.016
17.720,0.621,0.770,-0.017
17.740,0.622,0.768,-0.013
17.760,0.622,0.768,-0.014
